1,"Even the most devoted Bitcoin convert will admit the network is slow.We noted in a December cover story that            Visa      (ticker: V) “can process 10,000 times as many transactions per second as Bitcoin’s vaunted blockchain.” Evercore ISI analyst David Togut offered slightly different numbers in a March 26 report. “Visa can process 65,000 transaction messages per second, at full capacity, compared with fewer than 10 bitcoin transactions per second.”In any case, you get the idea. Blockchain transaction = slow. So far that tardiness has created a moat of molasses that protects card issuers such as Visa,            Mastercard      (MA) and            American Express      (AXP) from Bitcoin encroachment. There are some ideas on how to equip cryptocurrencies with speed, however.Togut had some thoughts on two such suggestions at a March 22 panel hosted by Columbia Business School: “Blockchain: Recasting the Payment Industry’s Future.” Timothy Galebach, chief technology officer of Blockmason, suggested sharding. “Currently, every single node running the Ethereum network has to process every single transaction, which is why it’s slow,” Togut wrote. “With sharding, the network is partitioned into shards where only certain nodes process transactions for certain shards, allowing for greater speed. However, fewer nodes means reduced security, and risk of centralization; problems which have yet to be addressed.”We don’t think users would settle for less security. The other alternative was proposed by Jeff Bandman, a principal at Bandman Advisors and a former regulator at the Commodity Futures Trading Commission. “Business practices could be put in place to allow for the slower verification process of blockchain, or a hybrid payments solution could be created utilizing both card and blockchain payments,” Togut noted.Perish the thoughts. Throughout advances in technology, users have never accommodated “slower” in their vocabulary. We refer readers to Emily Dickinson, who noted that only Death itself will wait patiently. A hybrid solution looks nice in theory, but it would still be slower than the card system alone.In a March 6 report, Togut wrote, “We continue to believe that cryptocurrencies pose limited disintermediation risk to our payments coverage, including Mastercard, Visa and American Express.” We agree completely.On the other hand, the Evercore analyst wrote in the earlier report that “blockchain offers long-term cost-reduction and efficiency-creation opportunities for our Bank Technology coverage, especially            Fidelity National Information Services      (FIS),            Fiserv      (FISV) and            Jack Henry & Associates      (JKHY), and the market share leader in U.S. proxy services,            Broadridge Financial Solutions      (BR), in both transaction processing and trade settlement.”Togut also noted in the March 26 note that Bandman said “the underbanked” would benefit from cross-border blockchain transactions, as “too many intermediaries exist and transactions fees are high.” It’s telling that            Western Union      (WU) and            MoneyGram International      (MGI) have partnered with digital currency Ripple.Speaking of ripple, that’s all cryptocurrencies can manage to make in the card moats at this point.  Comments? E-mail us at online.editors@barrons.comEven the most devoted Bitcoin convert will admit the network is slow.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0,Worries about coronavirus are pushing Americans to think about their estate plans. Heres a guide to establishing one.Investors are still waiting for Warren Buffett to name a successor and find a way to boost Berkshires lagging stock.
0,"Having diversified product lines and the platforms to distribute them is the key to winning the asset grab.In the first quarter of this year, the incorporation of robo-advisors -- essentially asset-allocation software on top a brokerage platform -- drove net new assets in the online channel up 8.6% to $39 billion, according to data from Broadridge Financial Solutions (BR). Vanguard and Charles Schwab (SCHW) have seen organic asset growth of more than 10% in the last 12 months relative to other firms that had a combined growth of 2% over the same time period. Thats likely due to its robo-advice platforms.Schwab reported that assets in its Intelligence Portfolios grew to $16 billion while Vanguards Personal Advisor Services surged to more than $50 billion by the end of last year. Both firms also have hit the sweet spot or a 30/70 mix of active and passive products. The overall market has the inverse of that.More and more firms are following this model of diversification, whether it is traditional distributors such as Edward Jones and Raymond James entering the asset management business, or asset managers such as BlackRock and T. Rowe Price establishing robo-advisor platforms, said Frank Polefrone, senior vice president of Broadridges data and analytics unit.Robo-advisors or financial technology rather was the subject of this weeks Fund of Information column. Panelists at the Morningstar Investment Conference last week debated what constitutes innovation in finance. Ritholtz Wealth Managements Josh Brown aka the Reformed Broker noted that innovation is just repackaging. Mutual funds were considered innovative when they replaced closed-end funds remember? IBM Watson Financial ServicesPaolo Sironi said that robo-advisors in their current state is not an example of sustainable innovation. Just as the iPod replaced CD players, robo-advisors are in danger of being commodified.Disruption is a move from the status quo to simpler or cheaper, Sironi told Barrons in an interview. If you dont have a way out, you wont make any money. Fee wars generate volume, but not value. Thats not to say robo-advisors are going away, but the last robo standing will harness artificial intelligence to deliver knowledge, holistic portfolio management, and personalized advice to clients instead of just pushing product.Having diversified product lines and the platforms to distribute them is the key to winning the asset grab.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0,"Innovations in investing have turned many of us unto “automatons,” writes Wall Street Journal columnist Jason Zweig. Consider these numbers. Four leading robo-advisers — Betterment, Schwab Intelligent Portfolios, Vanguard Portfolio Advisory Services and Wealthfront — have roughly doubled their assets in the past year, to $77 billion.In 2016, 82% of new retail investments coming through financial advisers (more than $400 billion) went into index funds and ETFs, according to            Broadridge Financial Solutions,      which helps process such trading. All told, U.S.-based exchange-traded portfolios have amassed $2.6 trillion. And target-date funds hold $915 billion, according to Morningstar.For end investors, and many advisors, this kind of investing doesn’t require much thought or effort. “Many of the newest converts to automated investing, including plenty of financial advisers, are undoubtedly chasing the hot performance of index funds,” Zweig writes. “When markets cool, they will flee — potentially turning a dip into a dive.”However, there’s little evidence that automated investing has driven up stock prices. Market valuations were at their modern highs in 1999, when index funds held less than 10% of all stock, points out Fran Kinniry, an investment strategist at Vanguard. Since then, index funds have roughly tripled their share, but stock valuations have fallen by almost half. Advisor Erin Scannell: Tenacious Tactician  How to Bet on the Euro Collapse  Warning From the Bond Market? Innovations in investing have turned many of us unto “automatons,” writes Wall Street Journal columnist Jason Zweig.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
1,"While            Apple      and            Facebookmanaged to dazzle investors with results and shares are up in premarket trading, the trade gremlins are lurking on Halloween, and threatening to ruin the chances of another        S&P 500      record on Thursday. After the        Dow Jones Industrial Average      rallied 115.27 and the S&P 500 closed at a new high of 3,046.77 on Wednesday, stock futures were pulling back this morning. One reason? Bloomberg Television reported China has doubts it can reach a long-term trade deal with the U.S. More data is ahead—weekly jobless claims and consumer spending—which come on the heels of another interest-rate cut from the Federal Reserve. Fed Chairman Jerome Powell said the economy looks strong enough not to need more cuts in the future. We’ll see.Investors will be reacting to results from those big tech names and wading through more reports, from            DuPont      (ticker: DD),            Clorox      (CLX), and others. Still enthralled by big tech names such as Apple? BlueBox Asset Management’s co-portfolio manager William De Gale who says it’s time for investors to look past that household names toward companies on the cutting edge of the next big technology shift—connecting computers to the real world.“I want to own companies that are going to be dramatically better than five years from today,” the former BlackRock tech fund manager tells MarketWatch in an interview. In the Global Technology Fund he manages, he offers up alternatives like decades-old            Texas Instruments      (TXN). “It makes power management integrated circuits, a very small, very cheap chip that controls the flow around a circuit, and basically allows a battery to last as long as possible,” said De Gale, who adds that Texas Instruments has very little competition. Then there’s            EPAM Systems      (EPAM), a software-services company that made Fortune’s 100 Fastest-Growing Companies list for 2019. “They write software for companies that can’t do it themselves, mostly working for non-tech companies,” so in a sense a “sophisticated niche business,” he says.Also            Cadence Design Systems      (CDNS), which writes software to help chip designers design chips. De Gale says it stands out among the competition—            Synopsys      (SNPS) and Mentor Graphics, which was acquired in 2016 by            Siemens      (SIE.Germany). Email:  editors@barrons.com While Apple and Facebookmanaged to dazzle investors with results and shares are up in premarket trading, the trade gremlins are lurking on Halloween, and threatening to ruin the chances of another S&amp;P 500 record on Thursday.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
1,"A Trump administration ban on U.S. companies using telecommunications equipment produced by the Chinese tech giant            Huawei,      coming on the heels of a trade war between China and the U.S., is sending shivers through the semiconductor industry.In a report issued Monday morning, RBC Capital Markets analyst Mitch Steves says semiconductor firms are being affected differently by the Huawei ban and the tariff fight, depending on their focus and exposure, but all bear risks.“We view the Huawei and China/US relationship as a negative overhang on the semiconductor space and a lift of either would likely send the Semiconductor industry materially higher,” Steves writes. “In addition, if the relationship between the US and China worsens, positive earnings results could be quickly offset by another tariff hike.” The back story. Huawei (ticker: 002502.Shenzhen) is among the world’s largest buyers of semiconductors, a key component in electronic devices. A Trump executive order, signed last week, effectively bans the company from doing business inside the U.S. The ban came as faltering talks between the U.S. and China sparked fears of a trade war.VanEck Vectors Semiconductor ETF       (SMH), which tracks the semiconductor industry, had dropped 11.6% from April 24 through Friday. What’s new. In his note, Steves identifies the semiconductor firms that have an exposure to Huawei, and those that are exposed to the trade war.In the Huawei column, Steves places            Analog Devices       (ADI),            Synopsys       (SNPS),            Cadence Design Systems       (CDNS), and a handful of others.Huawei is a major builder of equipment needed for new 5G networks, and the semiconductor firms most at risk, Steves writes, are those with exposure to 5G. Analog Devices, for example, owes 12.5% of its total revenue to 5G, he says.In the China trade war column, Steves places            Advanced Micro Devices       (AMD),            Nvidia       (NVDA), and others, because they are exposed to the risk of new tariffs in a prolonged trade war. Looking ahead. Reuters reported Sunday that Google was suspending its business with Huawei, hinting at the scale of the fallout of the Trump administration order.The VanEck Vectors Semiconductor ETF was down an additional 3.2% Monday morning. A Trump administration ban on U.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0,"Trade concerns heightened over the weekend as President Donald Trump threatened more tariffs on Chinese imports. U.S. stocks tumbled on the news, but things could deteriorate further, say analysts, especially for this year’s winners—semiconductor stocks. The back story. The U.S. stock market has been rallying this year with both the        S&P 500      and        Dow Jones Industrial Average      reaching new highs not long ago. The optimism and tranquility in the market was partly driven by the wide anticipation of a U.S.-China trade deal by the end of this year, which could boost slowing growth in the world’s two biggest economies. The technology stocks in the S&P 500, especially, have been the best performers, surging over 25% year to date. What’s new. On Sunday afternoon, President Trump took investors by surprise, tweeting that he intends to increase tariffs on $200 billion of Chinese imports from 10% to 25%, and is also considering placing 25% tariffs on another $325 billion worth of goods that aren’t currently affected by the tariffs. Later Sunday evening, Chinese negotiators were reportedly considering delaying the trade talks scheduled for this week in Washington.S&P 500, Dow and        Nasdaq Composite       futures all fell sharply on the news, and remain down in trading Monday. The Dow Jones Industrial Average was recently down 245.36 points, or 0.9%, to 26,259.59, while the S&P 500 has tumbled 30.27 points, or 1.0%, to 2,915.37 and the Nasdaq Composite has fallen 99.79 points, or 1.2%, to 8,064.20.Any additional tariffs—and higher raw material input costs as a result—could spark downward revisions to earnings expectations, wrote Lori Calvasina, strategist at RBC Capital Markets, as “corporate management teams and the sell-side community have only baked in the current tariff regime to guidance and stock level forecasts.”But the re-escalation in trade tensions might “have a greater price impact than fundamentals may indicate,” according to            Morgan Stanley      strategist Michael Zezas. The latest developments come at a “tricky time,” wrote Calvasina, as the current market condition is especially vulnerable to bad news due to investors’ excess euphoria and overvaluation.Calvasina noted some “eerie similarities” between the current conditions and those preceding the S&P 500’s peaks in January and September last year. In the futures market, net longs had crossed above 2010-2014 highs to approach the peaks in late January and late September 2018. As of early May, retail investor sentiment suggests that the percentage of bears has fallen back down to January 2018 lows. RBC’s model capturing 17 valuation metrics for the S&P 500 has also returned to levels that preceded both of 2018’s major market peaks in January and September.What’s more, as Calvasina pointed out, this year’s winning stocks have already started to show signs of fatigue. The best performing stocks in the S&P 500 during the first quarter of 2019 have been flat over the past few weeks. Calvasina thinks the S&P 500’s short-term peak might come sooner than anticipated and recommends investors sell and take away the profits while they still can, particularly in areas that have been helped by the improved outlook for trade. It might also be time to add some defensive sectors such as consumer staples and utilities, wrote Calvasina. Looking ahead. A delay or even cancelation of the deal with China is particularly negative for industrial and semiconductor stocks, wrote Calvasina. Both sectors have outperformed strongly this year partly due to the improved outlook on trade.RBC analyst Mitch Steves sees major concerns for GPU producers such as Advanced Micro Devices (ticker: AMD) and            Nvidia      (NVDA). If the trade tensions escalate, he wrote, the U.S. might prevent shipments of semiconductors to China, or tax them heavily.The manufacturers of semiconductor capital equipment, such as            Lam Research Corp      oration (LRCX),            Applied Materials      (AMAT), and            ASML Holding      (ASML), are also susceptible to trade-related volatility given that “the large products would be easily traceable and taxable,” wrote Steves.One safer space might be the electronic design automation software, or EDA, producers, which only have about 10% of revenue exposed to China and continued to show no slowdown in demand, growth, or profitability, according to Steves.“Despite the volatility in the semiconductor industry, we’ve seen solid results from both            Cadence Design Systems      (CDNS) and            Synopsys      (SNPS) and private start-ups continue to ramp in both the United States and China,” wrote Steves, “We think the number of design starts will remain robust, and as the competition heats up at smaller and smaller nodes (7nm and lower), EDA will become a more important component of the R&D budget.” Write to Evie Liu at evie.liu@barrons.comTrade concerns heightened over the weekend as President Donald Trump threatened more tariffs on Chinese imports.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
1," Moving Up. Stocks are making another run at gains:        Dow Jones Industrial Average      futures were 0.2% higher in early trading, while the        S&P 500      and        Nasdaq Composite      were up 0.1% ahead of the open. Earnings reports are the main source of optimism, while oil prices are on the rise again as well. Here are five stocks making moves this morning: Cadence Systems      (ticker: CDNS) was up 5.9% to $68 after reporting first-quarter earnings. The maker of semiconductor design tools earned 54 cents a share from revenue of $577 million. Analysts were looking for EPS of 49 cents and revenue of $569.34 million. For the full year, the company raised its guidance, calling for EPS of $2.04 to $2.12, compared with the $2.03 consensus estimate. Cigna      (CI) was up 1.2% to $149.75 after UBS initiated coverage with a Buy rating. HCA Healthcare      (HCA) rose 1% to $116.16 after Raymond James upgraded it to Outperform.Murphy Oil      (MUR) rallied 3.5% to $29.63 after announcing it will acquire deep-water assets from LLOG Exploration Offshore and LLOG Bluewater Holdings for $1.375 billion. Whirlpool      (WHR) was up 5.4% to $146.93 after reporting first-quarter earnings. The appliance maker earned $3.11 a share and reported revenue of $4.76 billion. Analysts were looking for EPS of $2.85 and revenue of $4.83 billion. For the full year, the company expects EPS between $14 and $15, compared with the $14.53 consensus estimate.  Write to Teresa Rivas at teresa.rivas@barrons.com Moving Up.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
1,"First-quarter earnings season picks up this week, with 143 S&P 500 constituents releasing results. Some of the U.S.’s most valuable technology companies report, including            Microsoft      and            Facebook      on Wednesday and            Amazon.com      on Thursday. Halliburton, Kimberly-Clark, and Whirlpool open the week on Monday.            United Technologies,Twitter,Procter & Gamble,eBay,Coca-Cola,Lockheed Martin,      and            Verizon Communications      all report on Tuesday, followed by            Boeing,AT&T,      Anthem, Caterpillar, and Visa on Wednesday. Thursday is a busy day:            Bristol-Myers Squibb,Comcast,Southwest Airlines,      3M, United Parcel Service, Intel,            Starbucks      and            Ford Motor      are among the 61 major companies reporting. Finally, Friday will bring results from oil giants            Exxon Mobil      and            Chevron.The economic data highlight of the week will be Friday’s preliminary first quarter 2019 GDP data from the Bureau of Economic Analysis. Economists expect a 1.7% annualized growth rate, down from 2.2% in the fourth quarter of 2018. March housing market indicators existing-home sales and new-home sales will be out on Monday and Tuesday, respectively. Other releases include the Census Bureau’s March durable goods orders data — a decent proxy for business investment — on Thursday and the University of Michigan’s final Consumer Sentiment Survey for April on Friday.Cadence Design Systems,      Halliburton,Kimberly-Clark,Lennox International, and Zions Bancorp report earnings.Many markets across the globe, including those in Germany, Hong Kong and the United Kingdom, are closed today in observance of Easter.Genuine Parts      holds its annual meeting of shareholders in Atlanta. The National Association of Realtors reports existing-home sales for March. Consensus estimates are for an seasonally adjusted annual rate of 5.4 million, down from February’s 5.5 million.Coca-Cola, eBay,            Edwards Lifesciences,Harley-Davidson,Lockheed Martin,NextEra Energy,Nucor,Procter & Gamble,Snap,Texas Instruments,Twitter,United Technologies, and Verizon Communications release quarterly results.Northern Trustand            Wells Fargo      host their annual stockholders meeting in Chicago and Dallas, respectively.The Census Bureau reports new-home sales data for March. Economists forecast a 652,000 seasonally adjusted annual rate, down from February’s 667,000.Citigroup      holds a conference call to discuss its fixed-income business for the first quarter of this year.The Federal Housing Finance Agency releases its House Price Index Report for February. Expectations are for home prices to rise 0.6%, even with January.Amphenol,      Anthem,            Biogen,Boeing,Caterpillar,Chipotle Mexican Grill,Facebook,General Dynamics, Microsoft,Northrop Grumman,Novartis,PayPal Holdings,Tesla, and Visa report earnings.Ball Corp.      and            Bank of America      hold annual shareholders meetings in Bloomfield, Colo., and Charlotte, N.C., respectively.We want your outlook on the markets, the economy, and the political landscape. Have your say in the 2019 Big Money Poll3M,            AbbVie,Altria Group,Amazon.com,Bristol-Myers Squibb,Comcast,Ford Motor,Intel,Raytheon,Starbucks, and United Parcel Service hold conference calls to discuss quarterly results.Johnson & Johnson      and            Pfizer      hold their annual shareholders meetings in New Brunswick, N.J., and Short Hills, N.J., respectively.The            Bank of Japan      announces its monetary policy. The market widely expects the central bank to keep its key short-term interest rates at negative 0.1%.The Census Bureau releases its Durable Goods Report for March. New orders for durable goods are expected to gain 0.6% after falling 1.6% in February.Archer-Daniels-Midland,      Chevron,Colgate-Palmolive,Exxon Mobil,LyondellBasell Industries, and Sanofi report quarterly results.AT&T and Kellogghold their annual meeting of stockholders in Dallas and Battle Creek, Mich., respectively. Friday 26 The BEA reports its advance estimate for GDP in first-quarter 2019. Economists surveyed by FactSet forecast a 1.8% annual growth rate, down from 2.2% in the last year’s fourth quarter. --Robert Teitelman and Dan Lam  Email:  editors@barrons.com An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0," Could Have Been Worse. The markets failed to recover their losses, but they sure as heck tried even as they ended Tuesday in the red. Any time the Dow can close down 126 points after being off more than 500 has to be considered a victory. Still, the disappointing earnings continued, as            Texas Instruments      tumbled following disappointing guidance after the close. In today’s After the Bell, we…Not even            Tesla’s      (TSLA) 13% jump could save this day. The        Dow Jones Industrial Average      lost 125.98 points, or 0.5%, to 25191.43 on Tuesday, while the        S&P 500      fell or 0.6%, to 2740.69 and the        Nasdaq Composite      declined 0.4% to 7437.54.The S&P 500 is now down 6% since the start of October. While many struggle to make peace with the market’s plunge, Edward Jones strategist Kate Warne thinks what we are seeing isn’t unusual and reminds investors that stocks have historically experienced pullbacks of 5% or more about three times a year. “Investors think this pullback is strange, but this really is just return to normal.” she told Barron’s.Still, things are far from perfect. Third-quarter earnings have been solid, but investors are looking further into the future. Next year is expected to deliver just over 10% earnings growth as compared with this year’s 20%. That’s causing a misplaced worry among investors that earnings have peaked.“It’s not peak earnings, it’s peak earnings growth.” Warne told Barron’s, “The pace is still positive, just the growth rate isn’t as high as it was.” She believes investors will eventually digest this information, and realize it’s not the end of the economic cycle just yet.Part of the volatility might just be the market adjusting to the tighter monetary policy. “The major global central banks have gone from easing to tightening and thus assets must reprice to adjust to monetary policy normalization—or at least the attempt to achieve normalization,” writes Yousef Abbasi, strategist from INTL FCStone.That’s not enough to end the bull market, though. Deutsche Bank’s Parag Thatte believes the recent decline is just a short-term pullback, continuing the defensive rotation and end-cycle fears we’ve seen from earlier this year. Going forward, Thatte believes that market has priced in the growth slowdown already and we’ll likely see more asset inflows to U.S. equities in the last two months of the year.Investor outflows from U.S. equity mutual funds and ETFs were muted at the start of the recent decline, and a big part of that plunge could be attributed to the automatic selling from systematic strategies such as volatility control funds, Thatte explains. On Oct. 11 and 12, the volume reached about $50 billion. If volatility returns to normal level, these funds will gradually reverse the trade and buy more equities again in the next two to three weeks.If history of previous pullbacks can offer any guidance, the pace of outflows should moderate beginning next week, Thatte writes. In fact, the last two days have already seen assets flowing back in again, despite the renewed pullback, he notes.If only it would show up in the returns.Cadence Design Systems      (CDNS) shot to the top of the S&P 500, helped by strong third-quarter earnings. Cadence rose $6.24, or 15.4%, to $46.85.The semiconductor design software maker earned 49 cents a share on revenue of $532.5 million, while analysts were looking for earnings of 41 cents on revenue of $516.5 million. For the fourth-quarter, it sees earnings of 46 cents to 48 cents, compare with the 42-cent consensus estimate.Benchmark’s Gary Mobley upgraded the shares to Buy from Hold, with a $51 price target following the report, calling the company’s performance in the second half of its fiscal year “exceptional…Cadence shares have corrected recently along with the entire tech sector. While overall semi sales are decelerating, mostly due to falling memory IC integrated circuit prices, we expect Cadence to continue to churn out high-single-digit-percent revenue growth, operating margin expansion and low-double-digit-percent EPS growth (after 29% growth in fiscal 2018).”Year to date, Cadence is up 12%.—Teresa RivasDish Network      (DISH) fell to the bottom of the index, following a downgrade from Macquarie.Dish lost $2.89, or 8.3%, to $31.77.Macquarie analyst Amy Young cut her rating on the stock to Underperform from Neutral, and cut her price target by $5, to $31, writing that the “path to monetization is now less compelling.” She questions the company’s next steps, writing that its spectrum’s appeal is “waning…To make matters worse, the core video business is still under pressure as linear subscribers decline and streaming competition increases.”Dish is down 33.5% year to date. —T.R. Write to Evie Liu at evie.liu@barrons.com Could Have Been Worse.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0," Call It a Comeback. After spending much of the day in the red, the Dow battled back to finish in positive territory on Monday. The Nasdaq, however, continued to slide as investors lightened up on tech stocks. Square tumbled after a bearish analyst expressed skepticism over the company’s latest move. In today’s After the Bell, we…A bad day turned out to be not so bleak—unless you were a tech stock.The        S&P 500      finished little changed, though down, at 2884.43, while the        Dow Jones Industrial Average      rose 39.73 points, or 0.2%, to 26,486.78. The        Nasdaq Composite      tumbled 0.7% to 7735.95.The Dow was off as much as 223.96 points, or 0.8% earlier in the day, but staged a comeback to end its two-day losing streak. But there’s no hiding the fact that tech was very, very weak. The        S&P 500 Information Technology      index fell 1.2%, as companies like            Autodesk      (ADSK) and            Cadence Design System      (CDNS) fell more than 3%.The question becomes whether the overall market can handle weakness in tech. Right now, you’re seeing the same combination of defensiveness and plays for higher rates keeping the overall market roughly flat, as we discussed last week. But it would sure be nice to see tech and the Nasdaq make a comeback.  Jonathan Krinsky, chief market technician at Bay Crest Partners, thinks the Nasdaq can. He notes that the        Invesco QQQ      ETF (QQQ) has fallen nearly 2% below its Bollinger band but remains above its 200-day moving average. That’s occurred eight other times since the 2014, and when it has the exchange-traded fund has gained a median 3.41% over the next 10 days. Of course, there was the 3.45% drop that occurred in 2015 to worry about, though Krinsky doesn’t seem to worry about that. “Yes, this could always be an August 2015 scenario (we don’t think it is), but aside from that type of event, we think buying into this weakness rather than selling it will prove to be the correct move,” he writes. Morgan Stanley’s      Michael Wilson isn’t so sure. He notes that growth stocks, of which tech is a big part, have been able to “remain immune” to higher rates as long as rates don’t get too high. But he thinks that level might have been breached last week, when the MSCI World Value Index had its best day relative to the MSCI World Growth Index since May 2009. “The break higher in interest rates last week appears to be the tipping point, enabling the rolling bear market to complete its unfinished business in these last bastions of safety,” he says.I have a feeling we’ll find out soon enough.Arconic      (ARNC) shot to the top of the S&P 500 Monday, helped by reports that private-equity suitors are pursuing the metals maker.Arconic rose $1.56, or 7.1%, to $23.40.People close to the deal told Reuters that            Blackstone Group      (BX),            Carlyle Group      (CG), Toronto’s            Onex Corp.      and Canada Pension Plan Investment Board have allied to make a joint bid for Arconic. However, other bidders may emerge, with Arconic planning to decide on a sale later this month, according to the anonymous sources.Year to date, Arconic is down 14.2%, and it’s off 13.7% in the latest 12 months.Salesforce.com      (CRM) sank to the bottom of the index, amid a broader selloff for tech.Salesforece.com lost $6.42, or 4.1%, to $148.65.There wasn’t much in the way of specific company news for Salesforce.com, but tech in general had a difficult day, with the Nasdaq’s declines steeper than the S&P 500’s, and weakness across the board from chip makers to social media stocks feeling the pinch.Salesforce.com is up 45.4% year to date, and it’s gained 54.3% in the past 12 months. Call It a Comeback.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
0,"The best money managers aren’t the ones who make no mistakes. They don’t exist. The best are ones who learn from their mistakes and improve as a result—and the only way to tell if you’ve found one is if a manager’s been around long enough to see the improvement. Few managers are as long-tenured as Paul Hogan of the        FAM Dividend Focus      fund (ticker: FAMEX), and few have had as strong returns over the past five years, when he bested 99% of his peers in Morningstar’s Mid-Cap Blend category with an 11.7% annualized return. The fund’s record is a little less impressive over the past 15 years—it has lagged behind its benchmark, the Russell Mid Cap Index, by 1.4 percentage points annually—though it still has beaten its peers. Hogan, 55, has run the fund with his co-manager and Fenimore Asset Management’s founder, Thomas Putnam, 75, since its inception in 1996.The fund’s stellar performance in recent years can partly be attributed to a valuable lesson Hogan learned: Don’t sell winning stocks too soon. In 2001, he purchased shares of department-store operator            Ross Stores      (ROST) for a split-adjusted $2.73 a share. Now they trade for $114. Excluding the dividend, that’s a return in excess of 4,000%. But FAM Dividend—which holds just 31 stocks and has Ross as its second-largest position—didn’t enjoy the full benefits of that investment. It sold some of its Ross shares in 2006 after they had more than doubled, to $5.94.“At the time we were thinking, ‘Oh, that’s great. We got our double,’ not expecting we’d get more than 4,000%,” Hogan says. Read more: Microsoft, Dollar General, and 2 Other Picks From a $14 Billion Fund The problem was a lack of confidence in his own research into Ross’ competitive advantages. “Part of the secret sauce is you have to know how good the good ones really are,” he says. “When we bought Ross, we were worried about            Walmart      being a very tough competitor.” But Ross has a unique business model for its 1,500-plus stores: special deals each month on new merchandise. That creates a “treasure hunt” mentality among customers—something neither Walmart (WMT) nor            Amazon.      com (AMZN) has successfully emulated. Ross “can probably double the number of stores from here,” Hogan says. “They’re not even in the Northeast yet, so they have a long way to grow.” The evolution of Hogan’s strategy somewhat mirrors that of            Berkshire Hathaway’sWarren Buffett. Hogan and Putnam started out as classic value managers—much in the style of Ben Graham and David Dodd, authors of the value-investing treatise Security Analysis. That strategy was to buy cheap stocks, get a final shot of returns, then sell when they hit a valuation target. Putnam, whose father started a textile business in the 1930s, learned about Berkshire Hathaway (BRK.A) because it also originally was a textile company, so he began to follow Buffett. After his father left the textile business, Putnam launched Fenimore Asset Management in 1974 with the proceeds from its sale.Back then, it was easier “to be a Graham and Dodd disciple,” Putnam says. “In the mid-1970s, you could buy companies for two, three, four times earnings on a price/earnings basis...Now it’s more important to find companies with high returns on invested capital.” Hogan now embraces a high-quality investment style, seeking strong businesses that can fend off competitors—much like Buffett does. But the fund looks for midsize stocks that pay dividends and are less widely known, rather than an Amazon or            Apple      (AAPL). When the fund launched, it was called FAM Equity Income, as many value stocks had high dividend yields. Gradually, as valuations increased, the fund shifted to companies with growing dividends. “Increasing the dividend payment is really a reflection of management’s belief that the company can continue to grow,” Hogan says. He won’t buy a company unless it’s growing its dividend by at least 10% a year, he says, and midcap companies can grow dividends faster than large ones. The fund changed its name in July to reflect the shift in approach. *Holdings as of September 30th, 2019; All Returns as of Dec. 2, 2019; three- and five-year returns are annualized. Source: MorningstarThe fund’s largest sector weighting is growth-oriented tech stocks, at 27% of its portfolio. Diversified information-technology services company            CDW      (CDW) is its top holding, at almost 7%. The companys dividend growth rate has averaged 44% over the last three years. “CDW’s providing solutions like cybersecurity, cloud computing, and virtualization to satisfy all the needs of small businesses,” Hogan says, adding its goal is to grow two to three percentage points faster than the U.S. IT market. “They’re taking market share, and the larger they get, the more advantage they have versus their competitors.” Smaller companies tend to focus on selling and servicing one tech company’s products—such as            Microsoft’s      (MSFT)—because hiring technicians licensed to service different companies’ products is expensive. Yet CDW’s scale enables it to diversify. “They have a lot of people who are licensed and certified on a number of different technologies,” Hogan says. “So they can tailor a solution for a customer based on what type of hardware that customer already has.” Hogan also has a 12.9% allocation to financial-services companies, although he says he’s “very choosy” about the banks he invests in. After a lengthy economic recovery, he feels the only way bank-loan credit quality can go is down. One bank favorite is            First Hawaiian      (FHB) because it dominates its region’s market, is selling off risky loans to buy back stock, and has dividend growth averaging 10%. “Other companies have tried to come into the Hawaiian market and compete, and they haven’t really been very successful,” he says. Still, there is always room for improvement. FAM Dividend Focus’ expense ratio is 1.24%, which Morningstar rates “above average” for its fund category. “Our shareholders have gotten exceptional performance for what they paid for it,” Hogan says. Thanks to the strategy tweaks he’s made, they certainly have of late.  Email:  editors@barrons.com The best money managers aren’t the ones who make no mistakes.An error has occurred, please try again later.Thank youThis article has been sent toCopyright ©2020 Dow Jones & Company, Inc. All Rights Reserved"
